Unnamed: 0,id1,id2,size
,1042145898,1068954099,8.0
,1042145898,1069772626,1.0
,1042145898,1070044994,1.0
,1042145898,1070474272,12.0
,1042145898,1072020115,1.0
,1042145898,1078868616,185.0
,1042145898,1087766403,1.0
,1042145898,1089989967,1.0
,1042145898,1100158992,1.0
,1042145898,1101170442,1.0
,1042145898,1101865730,1.0
,1042145898,1103920266,1.0
,1042145898,1104321707,4.0
,1042145898,1112572951,3.0
,1042145898,1113237212,4.0
,1042145898,1117011760,1.0
,1042145898,1117628569,17.0
,1042145898,1123046314,18.0
,1042145898,1130470002,3.0
,1042145898,1131298763,2.0
,1042145898,1137503527,1.0
,1042145898,1144952364,1.0
,1042145898,1163038600,5.0
,1042145898,1166357445,1.0
,1042145898,1187465735,1.0
,1042145898,1187668615,5.0
,1042145898,1194174859,2.0
,1042145898,1203548049,1.0
,1042145898,1203861027,1.0
,1042145898,1209625827,3.0
,1042145898,1220565800,4.0
,1042145898,1222606634,1.0
,1042145898,1224361619,1.0
,1042145898,1227193726,3.0
,1042145898,1232605369,1.0
,1042145898,1238801781,4.0
,1042145898,1239312888,1.0
,1042145898,1254305516,1.0
,1042145898,1260413980,1.0
,1042145898,1262451694,1.0
,1042145898,1269376376,1.0
,1042145898,1295718566,2.0
,1042145898,1305764324,10.0
,1042145898,1307340089,3.0
,1042145898,1320274410,2.0
,1042145898,1320563655,4.0
,1042145898,1323620151,3.0
,1042145898,1324434291,1.0
,1042145898,1328646355,7.0
,1042145898,1337754603,11.0
,1042145898,1339462990,4.0
,1042145898,1347276736,1.0
,1042145898,1353067021,15.0
,1042145898,1362280865,11.0
,1042145898,1378813139,1.0
,1042145898,1412364166,1.0
,1042145898,1415853779,4.0
,1042145898,1429994323,2.0
,1042145898,1435471323,22.0
,1042145898,1477997908,1.0
,1042145898,1494842589,1.0
,1042145898,1593270571,30.0
,1205157432,1115878503,1.0
,1205157432,1131486026,1.0
,1205157432,1134085203,1.0
,1205157432,1134247564,1.0
,1205157432,1159140238,2.0
,1205157432,1164525895,1.0
,1205157432,1205157432,1.0
,1205157432,1217400338,1.0
,1205157432,1217921469,1.0
,1205157432,1229001215,1.0
,1205157432,1231697257,1.0
,1205157432,1232286818,1.0
,1205157432,1235991557,111.0
,1205157432,1239312888,1.0
,1205157432,1254059499,1.0
,1205157432,1261411303,1.0
,1205157432,1279195285,1.0
,1205157432,1354141890,1.0
,1205157432,1357730013,1.0
,1205157432,1360835426,5.0
,1205157432,1368636314,1.0
,1205157432,1390348952,1.0
,1205157432,1416389499,5.0
,1205157432,1418370464,1.0
,1205157432,1430130090,2.0
,1205157432,1454345220,1.0
,1205157432,1471841520,1.0
,1205157432,1483541908,1.0
,1205157432,1499125979,1.0
,1205157432,1507191948,1.0
,1205157432,1543119451,1.0
,1205157432,1546668870,1.0
,1205157432,1574860361,1.0
,1205157432,1580781727,1.0
,1205157432,1596471438,2.0
,1205157432,1616598389,2.0
,1205157432,1622593246,1.0
,1205157432,1727800169,1.0
,1205157432,1749866927,1.0
,1205157432,1790870836,44.0
,1278580974,1008079077,3.0
,1278580974,1068050608,1.0
,1278580974,1070474272,1.0
,1278580974,1078868616,1.0
,1278580974,1112572951,1.0
,1278580974,1122114442,1.0
,1278580974,1164492294,1.0
,1278580974,1206040673,1.0
,1278580974,1221730953,1.0
,1278580974,1243038268,1.0
,1278580974,1243706799,1.0
,1278580974,1286542369,3.0
,1278580974,1303222394,4.0
,1278580974,1308735211,2.0
,1278580974,1313060995,1.0
,1278580974,1337754603,18.0
,1278580974,1347949787,5.0
,1278580974,1384241270,26.0
,1278580974,1397667613,1.0
,1278580974,1404319831,3.0
,1278580974,1413275904,1.0
,1278580974,1422209295,2.0
,1278580974,1446967004,2.0
,1278580974,1463721328,1.0
,1216660068,1042145898,2.0
,1216660068,1044717652,2.0
,1216660068,1046805118,1.0
,1216660068,1068050608,6.0
,1216660068,1068954099,2.0
,1216660068,1069772626,1.0
,1216660068,1070474272,3.0
,1216660068,1073531022,1.0
,1216660068,1104321707,14.0
,1216660068,1105250846,1.0
,1216660068,1105313000,8.0
,1216660068,1112572951,3.0
,1216660068,1125410776,1.0
,1216660068,1125929809,1.0
,1216660068,1139992568,1.0
,1216660068,1144952364,1.0
,1216660068,1151852190,15.0
,1216660068,1210892155,5.0
,1216660068,1212074683,6.0
,1216660068,1218743574,1.0
,1216660068,1220565800,1.0
,1216660068,1220606936,1.0
,1216660068,1222606634,5.0
,1216660068,1227193726,10.0
,1216660068,1238172624,1.0
,1216660068,1241845806,5.0
,1216660068,1242446516,2.0
,1216660068,1243038268,5.0
,1216660068,1261100983,1.0
,1216660068,1262451694,1.0
,1216660068,1263279718,1.0
,1216660068,1263557458,1.0
,1216660068,1273519880,3.0
,1216660068,1301822150,2.0
,1216660068,1305749198,1.0
,1216660068,1305764324,8.0
,1216660068,1308981228,1.0
,1216660068,1310079826,4.0
,1216660068,1311895312,3.0
,1216660068,1313705214,1.0
,1216660068,1324434291,6.0
,1216660068,1337754603,2.0
,1216660068,1339462990,15.0
,1216660068,1341139903,1.0
,1216660068,1348719816,1.0
,1216660068,1352726486,3.0
,1216660068,1359932400,23.0
,1216660068,1360290559,11.0
,1216660068,1364932479,4.0
,1216660068,1376933732,2.0
,1216660068,1380839977,1.0
,1216660068,1383635801,2.0
,1216660068,1397579983,1.0
,1216660068,1405814221,3.0
,1216660068,1411178763,5.0
,1216660068,1412170631,1.0
,1216660068,1412785908,7.0
,1216660068,1413275904,3.0
,1216660068,1416364136,12.0
,1216660068,1416595280,1.0
,1216660068,1422209295,1.0
,1216660068,1447053917,1.0
,1216660068,1451588015,1.0
,1216660068,1456868930,1.0
,1216660068,1457456752,5.0
,1216660068,1461990719,1.0
,1216660068,1466141221,2.0
,1216660068,1480423705,1.0
,1216660068,1484114943,2.0
,1216660068,1497011710,1.0
,1216660068,1499717236,1.0
,1216660068,1512869158,23.0
,1216660068,1541016783,4.0
,1216660068,1572018587,1.0
,1216660068,1706063834,1.0
,1216660068,1737975633,1.0
,1216660068,1753602810,1.0
,1216660068,1783101967,1.0
,1263483402,1036362176,1.0
,1263483402,1050820672,4.0
,1263483402,1101170442,9.0
,1263483402,1141171940,2.0
,1263483402,1159140238,2.0
,1263483402,1205157432,19.0
,1263483402,1218011478,1.0
,1263483402,1225922960,1.0
,1263483402,1227152968,2.0
,1263483402,1227806364,1.0
,1263483402,1235991557,1.0
,1263483402,1239312888,155.0
,1263483402,1247472815,1.0
,1263483402,1260142485,1.0
,1263483402,1282859111,2.0
,1263483402,1308238690,1.0
,1263483402,1308918579,2.0
,1263483402,1309900485,80.0
,1263483402,1349850454,5.0
,1263483402,1415353686,1.0
,1263483402,1447694038,1.0
,1263483402,1454833437,2.0
,1263483402,1456868930,1.0
,1263483402,1472186202,1.0
,1263483402,1486736990,1.0
,1263483402,1505793143,2.0
,1263483402,1574860361,8.0
,1263483402,1682735731,1.0
,1383635801,1000150092,4.0
,1383635801,1001497499,10.0
,1383635801,1003307527,1.0
,1383635801,1003360080,1.0
,1383635801,1003921752,25.0
,1383635801,1008079077,1.0
,1383635801,1027423644,1.0
,1383635801,1029776034,1.0
,1383635801,1037509705,2.0
,1383635801,1042145898,2.0
,1383635801,1042737298,1.0
,1383635801,1044717652,58.0
,1383635801,1046805118,15.0
,1383635801,1047166746,3.0
,1383635801,1050820672,1.0
,1383635801,1052226869,1.0
,1383635801,1059792804,2.0
,1383635801,1060061831,3.0
,1383635801,1060797702,1.0
,1383635801,1068954099,2.0
,1383635801,1070474272,2.0
,1383635801,1073531022,41.0
,1383635801,1078537079,1.0
,1383635801,1078868616,6.0
,1383635801,1084726893,1.0
,1383635801,1095503266,1.0
,1383635801,1097605532,2.0
,1383635801,1101865730,4.0
,1383635801,1104321707,10.0
,1383635801,1105250846,1.0
,1383635801,1105313000,44.0
,1383635801,1107483898,3.0
,1383635801,1107513000,1.0
,1383635801,1108203137,1.0
,1383635801,1112572951,20.0
,1383635801,1114685706,1.0
,1383635801,1118676151,2.0
,1383635801,1121068777,5.0
,1383635801,1122114442,2.0
,1383635801,1124104220,4.0
,1383635801,1124837613,10.0
,1383635801,1125410776,8.0
,1383635801,1125746185,2.0
,1383635801,1127819619,1.0
,1383635801,1129085742,1.0
,1383635801,1131298763,24.0
,1383635801,1136214062,2.0
,1383635801,1137503527,7.0
,1383635801,1145781893,1.0
,1383635801,1152058353,1.0
,1383635801,1153311313,10.0
,1383635801,1155695707,1.0
,1383635801,1156935944,23.0
,1383635801,1158324693,1.0
,1383635801,1158379858,2.0
,1383635801,1159810507,1.0
,1383635801,1162161799,3.0
,1383635801,1172805188,1.0
,1383635801,1175402590,31.0
,1383635801,1182406574,1.0
,1383635801,1185353204,1.0
,1383635801,1187465735,1.0
,1383635801,1188013437,17.0
,1383635801,1188792726,2.0
,1383635801,1190015286,2.0
,1383635801,1193377771,3.0
,1383635801,1194174859,1.0
,1383635801,1196495265,10.0
,1383635801,1197657511,1.0
,1383635801,1197763844,2.0
,1383635801,1198299024,2.0
,1383635801,1205157432,1.0
,1383635801,1209270042,2.0
,1383635801,1210712646,1.0
,1383635801,1210945539,10.0
,1383635801,1216660068,15.0
,1383635801,1218743574,11.0
,1383635801,1220606936,1.0
,1383635801,1225597716,1.0
,1383635801,1231519967,1.0
,1383635801,1232032465,1.0
,1383635801,1235422123,3.0
,1383635801,1238172624,17.0
,1383635801,1240258914,2.0
,1383635801,1241845806,2.0
,1383635801,1243177533,1.0
,1383635801,1249360904,1.0
,1383635801,1258848304,9.0
,1383635801,1263557458,1.0
,1383635801,1265384511,1.0
,1383635801,1266816387,5.0
,1383635801,1268418611,1.0
,1383635801,1270937158,2.0
,1383635801,1277887027,1.0
,1383635801,1278580974,2.0
,1383635801,1278865840,2.0
,1383635801,1280982644,7.0
,1383635801,1290660837,1.0
,1383635801,1294798481,1.0
,1383635801,1296487842,1.0
,1383635801,1305076383,5.0
,1383635801,1305646742,2.0
,1383635801,1305764324,32.0
,1383635801,1308735211,1.0
,1383635801,1313060995,1.0
,1383635801,1315043344,2.0
,1383635801,1315540598,4.0
,1383635801,1324799843,3.0
,1383635801,1325454360,1.0
,1383635801,1337754603,79.0
,1383635801,1337768509,2.0
,1383635801,1352709927,4.0
,1383635801,1352726486,6.0
,1383635801,1353067021,1.0
,1383635801,1355310059,1.0
,1383635801,1359932400,9.0
,1383635801,1360737249,1.0
,1383635801,1362280865,1.0
,1383635801,1363789135,1.0
,1383635801,1364081847,2.0
,1383635801,1365363954,3.0
,1383635801,1369521679,9.0
,1383635801,1371150343,1.0
,1383635801,1374558515,43.0
,1383635801,1376692209,1.0
,1383635801,1377106626,1.0
,1383635801,1377631270,9.0
,1383635801,1377720489,48.0
,1383635801,1380839977,14.0
,1383635801,1381599831,16.0
,1383635801,1383635801,10.0
,1383635801,1384573201,6.0
,1383635801,1386375324,1.0
,1383635801,1386543018,6.0
,1383635801,1386548824,1.0
,1383635801,1392134789,1.0
,1383635801,1397667613,3.0
,1383635801,1398077013,6.0
,1383635801,1401724181,1.0
,1383635801,1401872280,1.0
,1383635801,1404319831,14.0
,1383635801,1405814221,5.0
,1383635801,1409843455,1.0
,1383635801,1410426626,1.0
,1383635801,1411783401,2.0
,1383635801,1412785908,1.0
,1383635801,1412938256,1.0
,1383635801,1413867576,2.0
,1383635801,1416389499,1.0
,1383635801,1417919460,1.0
,1383635801,1418704417,1.0
,1383635801,1419787159,1.0
,1383635801,1421684685,5.0
,1383635801,1423974785,3.0
,1383635801,1424651731,17.0
,1383635801,1424988670,1.0
,1383635801,1428451408,1.0
,1383635801,1428579034,1.0
,1383635801,1435166476,2.0
,1383635801,1439575591,5.0
,1383635801,1439621320,1.0
,1383635801,1443326813,38.0
,1383635801,1443905793,1.0
,1383635801,1446967004,34.0
,1383635801,1447053917,6.0
,1383635801,1447788388,2.0
,1383635801,1448259082,1.0
,1383635801,1451004875,1.0
,1383635801,1452261165,8.0
,1383635801,1460013706,1.0
,1383635801,1461990719,13.0
,1383635801,1463721328,3.0
,1383635801,1466683280,1.0
,1383635801,1469078479,3.0
,1383635801,1469480309,1.0
,1383635801,1471841520,1.0
,1383635801,1474251370,1.0
,1383635801,1476423527,4.0
,1383635801,1477997908,8.0
,1383635801,1480423705,5.0
,1383635801,1482090880,7.0
,1383635801,1484840657,13.0
,1383635801,1493220206,1.0
,1383635801,1494842589,10.0
,1383635801,1494962606,3.0
,1383635801,1496296645,3.0
,1383635801,1498524922,1.0
,1383635801,1499924082,12.0
,1383635801,1505793143,1.0
,1383635801,1521996043,1.0
,1383635801,1528979920,2.0
,1383635801,1540992315,1.0
,1383635801,1550407306,1.0
,1383635801,1559419720,7.0
,1383635801,1560370021,1.0
,1383635801,1581676419,1.0
,1383635801,1583757440,8.0
,1383635801,1586387346,3.0
,1383635801,1613947521,1.0
,1383635801,1617098692,1.0
,1383635801,1646763072,2.0
,1383635801,1653984733,3.0
,1383635801,1663231580,1.0
,1383635801,1692034675,2.0
,1383635801,1704635399,1.0
,1383635801,1706108135,1.0
,1383635801,1722167948,18.0
,1383635801,1734296280,62.0
,1383635801,1747601201,2.0
,1383635801,1753602810,1.0
,1383635801,1772267396,10.0
,1383635801,1795581384,2.0
,1221730953,1042145898,7.0
,1221730953,1044717652,4.0
,1221730953,1068050608,3.0
,1221730953,1070474272,2.0
,1221730953,1078868616,1.0
,1221730953,1112572951,17.0
,1221730953,1119599931,4.0
,1221730953,1131298763,1.0
,1221730953,1178364986,1.0
,1221730953,1185353204,9.0
,1221730953,1186508707,1.0
,1221730953,1218743574,1.0
,1221730953,1220565800,6.0
,1221730953,1222606634,7.0
,1221730953,1230938264,3.0
,1221730953,1238949530,3.0
,1221730953,1243038268,18.0
,1221730953,1257098376,1.0
,1221730953,1263279718,39.0
,1221730953,1278580974,6.0
,1221730953,1286361125,1.0
,1221730953,1286542369,3.0
,1221730953,1297430635,2.0
,1221730953,1305764324,3.0
,1221730953,1307689131,5.0
,1221730953,1308735211,1.0
,1221730953,1310079826,29.0
,1221730953,1324434291,1.0
,1221730953,1326097960,1.0
,1221730953,1337754603,3.0
,1221730953,1339462990,5.0
,1221730953,1353067021,3.0
,1221730953,1395400220,2.0
,1221730953,1397667613,4.0
,1221730953,1400462869,1.0
,1221730953,1411178763,1.0
,1221730953,1415853779,2.0
,1221730953,1419942956,6.0
,1221730953,1452018577,1.0
,1221730953,1494879365,1.0
,1221730953,1495879441,1.0
,1221730953,1734296280,8.0
,1359932400,1218743574,1.0
,1359932400,1238949530,1.0
,1359932400,1397579983,1.0
,1337754603,1068050608,1.0
,1337754603,1078868616,10.0
,1337754603,1122114442,6.0
,1337754603,1124837613,1.0
,1337754603,1241845806,1.0
,1337754603,1258848304,1.0
,1337754603,1308735211,3.0
,1337754603,1311895312,2.0
,1337754603,1313060995,2.0
,1337754603,1320274410,1.0
,1337754603,1384241270,1.0
,1337754603,1385367891,1.0
,1337754603,1397667613,1.0
,1337754603,1400462869,1.0
,1337754603,1404319831,202.0
,1337754603,1413867576,5.0
,1337754603,1415853779,8.0
,1337754603,1423974785,1.0
,1337754603,1573495849,1.0
,1337754603,1592212823,5.0
,1337754603,1653184212,55.0
,1337754603,1749790305,5.0
,1476423527,1022813253,8.0
,1476423527,1042145898,2.0
,1476423527,1044717652,5.0
,1476423527,1078868616,1.0
,1476423527,1105313000,1.0
,1476423527,1112572951,8.0
,1476423527,1134940581,2.0
,1476423527,1178364986,1.0
,1476423527,1220565800,4.0
,1476423527,1222606634,1.0
,1476423527,1233777422,3.0
,1476423527,1263483402,2.0
,1476423527,1305764324,3.0
,1476423527,1309459992,1.0
,1476423527,1337754603,6.0
,1476423527,1340857782,1.0
,1476423527,1383635801,2.0
,1476423527,1398077013,5.0
,1476423527,1476423527,4.0
,1476423527,1734296280,14.0
,1220565800,1008079077,1.0
,1220565800,1022813253,1.0
,1220565800,1042145898,7.0
,1220565800,1044717652,45.0
,1220565800,1046805118,5.0
,1220565800,1068050608,442.0
,1220565800,1068954099,3.0
,1220565800,1070474272,2.0
,1220565800,1089877643,7.0
,1220565800,1104321707,11.0
,1220565800,1104613391,5.0
,1220565800,1107497931,2.0
,1220565800,1112572951,42.0
,1220565800,1113237212,2.0
,1220565800,1122114442,1.0
,1220565800,1124837613,4.0
,1220565800,1129085742,1.0
